https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r824728427-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2022-01-12,wildatheart_muc,2022-01-31,de,5,"Wir haben schon in vielen B&Bs auf der Welt gewohnt. Aber so einen herzlichen Empfang wie bei Gabriella und Gianni haben wir sehr selten erlebt. 
Chiaia Bridge B&B liegt perfekt in der Via Chiaia und ist trotz seiner belebten Lage sehr ruhig. Das B&B befindet sich im 2. Stock und unser Gepäck wurde mit dem ausgeklügelten „Lastenaufzug“ nach oben transportiert. Das gesamte B&B ist hell und mit viel Liebe zum Detail eingerichtet und überall blitzsauber. Wir hatten ein sehr hübsches Zimmer mit Blick auf die Via Chiaia, direkt an der Chiaia Brücke. In dem Doppelbett mit den super Matratzen haben wir traumhaft geschlafen. Es gab noch ein extra Bett, das Zimmer wäre ideal für eine kleine Familie. Das Bad ist super sauber mit Dusche, Toilette und Bidet. Es gibt einen Föhn und Pflegeprodukte. Das Zimmer wurde täglich sehr gewissenhaft gereinigt und auf Wunsch wurden sogar die Handtücher gewechselt. Perfekter Service. Das WLAN funktioniert sehr gut auch in den Zimmern und es gibt neben dem normalen TV Programm die Möglichkeit über den Gäste Account Netflix zu schauen. Aber wer braucht schon Fernsehen. Es gibt so viel zu entdecken in Neapel.
Gabriella hatte sehr viele gute Tipps und war während unseres 4-tägigen Aufenthalts sehr hilfsbereit und sehr liebenswert. Wir haben uns ehrlich willkommen gefühlt. Zur Begrüßung gab es einen Piccolo und an Silvester einen Korb mit Leckereien und Snacks, sowie ein kleines Silvester Buffet im süßen Gemeinschaftsraum – und jedes Zimmer hat eine Flasche Prosecco geschenkt bekommen. Es sind neben Gabriella auch diese netten Gesten, die diese Unterkunft so besonders machen. Gabriella spricht gut Englisch und zur Not gibt es Google Translate. 
Im Gemeinschaftsraum wird täglich das Frühstück serviert, mit einer großen Auswahl an frischem, landestypischem Gebäck, aber auch Joghurt, Schinken, Käse und typisch italienischem Mokka. Gabriella wohnt selber nicht in der Unterkunft, die aus vier oder fünf Zimmern besteht, ist aber telefonisch immer erreichbar. Das B&B ist sehr sicher. Man wohnt auch in der besten Gegend von Neapel. Das Viertel Chiaia ist nur wenige Gehminuten entfernt. Dort findet man zahlreiche Boutiquen, hippe Bars und authentische wie auch schicke Restaurants in allen Preisklassen. Auch die Hafenpromenade mit zahlreichen Lokalen ist nur 15 Minuten zu Fuß entfernt. 
Wir kommen auf jeden Fall wieder und können diese tolle Unterkunft zu 100% weiterempfehlen. Wir haben sie geliebt.",OTHER
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r869475558-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2022-11-23,MaddeiStockholm,2022-11-30,sv,4,"Man blir förvånad när man efter det relativt ruffiga trapphuset kliver in i ett litet B&B inrett i ""shabby chic"" stil, ägarinnan en hjälpsam, energisk glad tjej kom och gjorde frukost varje morgon i ett mysigt kök, det kändes väldigt familjärt. Rummen var rena och fräscha. Läget var toppen man kunde lätt ta sig till shopping, sevärdheter och tågstation. Att tänka på om man inte har starka ben är att det är tuffa trappor upp till andra våningen i ett hus utan hiss. Det som gjorde att vi inte sätter toppbetyg är trapporna samt att de använde en väldigt stark doft i luftrenare jobbigt om man har lite halvkänsliga luftrör.",OTHER
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r867888576-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2022-11-09,Karlosysara,2022-11-30,en,5,"Wonderful place (elegant and commercial neighborhood), situation (in city center, near of restaurants, shops, cafés, ferries to Capri/Ischia/Procida), breakfast (you must try the cappuccino that Tonia prepare) and room (nice details, comfortable bed).
But, with all that, the best was the information, treatment and sympathy of the couple of hosts: Gabriella and Tonia.
Simply lovely",OTHER
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r865947639-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2022-10-25,8guntherd,2022-10-31,en,5,"This small B&B (4 rooms) is run by 2 energizing italian ladies (Gabriella & Tonia). Rooms are clean, comfortable and  cosy. Altough the window has double glass, there is some noise from the street, so bring your earplugs. The breakfast is typical Italian with pastries & broad choice of italian coffee. The hosts are very helpful in giving tips to plan your visit to Naples and you get a list of the great authentic restaurants in the area. The B&B is very well located and 10mins away of the nearest Metro stop (Municioio). In short recommended for your short stay in Napoli!",OTHER
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r10023101-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2007-09-30,alimarkova,2007-09-30,en,2,"Stayed at the Ponte di Chiaia B&B with a group of ten people for five days. I used to live in Naples so I know the area quite well and have stayed in many hotels there over the years.

Will start by saying the location of this B&B could not be better. It is very central to all sights, shopping, public transport, restaurants, etc. on a very popular pedestrian street. The B&B is actually a very large apartment (4-bed/3-bath/1 kitchen + lounge area) which can be reserved either room by room or in its entirety. The owners also have a separate 1-bedroom apartment in the same building which can be reserved.

The decor was not to my taste but the accommodations were comfortable enough. The website gives an accurate depiction.

The downer of this place is that the owner is a very unfriendly individual who does not seem fit for the hospitality industry. Number one issue is that she tried to overcharge us on multiple occasions - thankfully I had printed out the original emails with the quoted prices so she couldn't argue.  Something to keep in mind: they charge a nightly rate, plus a cleaning rate, plus gas, plus electricity, plus they demand full payment PLUS a refundable cash deposit at the beginning of your stay. And they don't accept any type of payment other than cash. Deposits must be done by bank transfer or by sending money through the mail which is an annoyance to say the least.

Next issue, the owner has furnished the apartment with antiques and other 'collectables' (read: tat) to which she is very attached. She ascertained that our group was untrustworthy because we had two small children with us. First we were ordered not to use any of the kitchen furnishings (plates, cups, etc). Then we were literally scolded for having moved some of the child-unfriendly items from the shelves to a safer location. Next she gave us a lecture on the prices of the antiques and then told us that she would do us the favor of taking them away so that we would not have to pay for them - because assuredly if she left them there, they would be damaged. And so she began removing furniture, wall hangings, decorative items, etc. from the apartment. 

I completely understand her desire to protect her valuables - and to be fair we were happy once these items were taken away. It was just her attitude that was so incredibly unkind and honestly she should just not rent the apartment to families and save herself the panic attacks. 

Other items of inconvenience: no storage for baggage, no parking, no privacy (the owner visits at will), very little English spoken, no internet access, no telephone, no elevator, and one very large fake palm tree in the middle of the living room which is in the way of everything but must not be moved!!

Summary: the accommodation is good value for money if you can stand the host. Personally I would not choose to stay there again.",OTHER
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r896536367-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2023-06-21,356larai,2023-06-30,it,5,"Abbiamo passato un soggiorno stupendo, siamo stati ricevuti come dei re! Un ringraziamento particolare a Gabriella e Tonia che fanno tutto per rendere il vostro soggiorno perfetto fino al più piccolo dettaglio. Ci siamo proprio sentiti a casa. Grazie e alla prossima :-)",MOBILE
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r894321094-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2023-06-10,Escape23733434656,2023-06-30,it,5,"Sono stato in vacanza con mia figlia presso questo B&B a maggio 2023. Ottima posizione e vicinissimo ai Quartieri Spagnoli. Cordialità e gentilezza da parte di Gabriella e Tonia fuori dal comune, che ci hanno fatto sentire subito di famiglia ( veramente splendide ). Camere pulitissime e ben arredate, colazione abbondante e servita direttamente dalle predette. Al nostro arrivo ci hanno subito offerto caffè e soprattutto acqua ( visto il gran caldo ) e successivamente un elenco con locali tipici consigliati per pranzo e/o cena. Senz'altro consiglio questo B&B a coloro che volessero andarci. Per quello che mi riguarda, conto di ritornarci ( anche con tutta la mia famiglia ) al più presto. Colgo l'occasione ancora per inviarle un saluto a Tonia e Gabriella. Sergio e Chiara da Trieste ",MOBILE
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r894318658-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2023-06-10,Chiarettagin,2023-06-30,it,5,"Sono venuta qui con mio papà.
Il b&b è in un palazzo storico in pieno centro.
Siamo stati accolti dalla signora Gabriella e successivamente da Tonia, entrambe delle bellissime persone, gentili e disponibili. Al nostro arrivo ci hanno offerto il caffè, e dato tutte le informazioni per muoversi e riguardo locali tipici dove mangiare bene e pagare il giusto.
Colazione abbondante con prodotti tipici, la stanza molto bella, pulita e silenziosa.
Ottimo rapporto qualità prezzo. ",MOBILE
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r891631413-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2023-05-23,Safari45487681720,2023-05-31,it,5,B&b in posizione eccellente....pulito e con tutte le comodità! La colazione molto buona e abbondante e Gabriella e Tonia sempre gentilissime! Lo consiglio vivamente perché è intimo e loro ti fanno sentire come a casa.,OTHER
https://www.tripadvisor.com/ShowUserReviews-g187785-d630200-r891347380-Bed_and_Breakfast_Chiaia_Bridge-Naples_Province_of_Naples_Campania.html,Bed and Breakfast Chiaia Bridge,Test,2023-05-21,D1480YY,2023-05-31,it,5,"Mai scelta fu migliore. Su via Chiaia,posto centralissimo. 5 minuti a piedi dalla fermata della metro.Posto centrale, ottima zona per shopping e ristoranti e vicina alle principali attrazioni culturali.Molto vicino a Via Toledo. Struttura accogliente, molto pulita e molto carina nel suo stile shabby.Nonostante la zona sia molto frequentata,le stanze sono molto silenziose. Ottima e abbondante colazione con prodotti freschi e locali.Le proprietarie gentilissime, cordiali e simpatiche, pronte a suggerire itinerari turistici,pizzerie, ristoranti e negozi caratteristici e non.Consiglio decisamente!",OTHER
